,Identifier,Title,Subject,Date,Text,locations,tags
1135,20952,"Jane Addams to Fannie Fern Phillips Andrews, April 14, 1920","Addams, Jane, requests from;Women's International League for Peace and Freedom, activities",1920-04-14 00:00:00,woman intern leagu peac freedom dear friend invit recent sent nation offic new york invit join intern leagu well section unit state plan success intern suffrag allianc ventur send copi intern constitut two differ set resolut hope may care join u although sorri send copi news sheet give current inform offic geneva constantli send fresh suggest materi individu member mani u find comfort least know directli condit starv europ touch effort made mani countri end war shall grate cooper faith jane addam sign hullhous chicago april 14 1920,"41.8716164,-87.6474573",Peace;Requests
1139,20928,"Jane Addams to Adena Miller Rich, July 21, 1920","Addams, Jane, and Hull-House",1920-07-21 00:00:00,post card jul 21 1920 mr todd could find two clean woman talk mr paig chariti ladi explain mr ward waukegan sorri leav hand hastili j mr kenneth rich hullhous 800 halst st chicago ill,"39.0997265,-94.5785667",Hull-House
1151,20753,"Jane Addams to Friends, April 26, 1920","Women's International League for Peace and Freedom, expansion",1920-04-26 00:00:00,woman intern leagu peac freedom formerli woman intern committe perman peac dear friend invit recent sent nation offic new york invit join intern leagu well section unit state plan success intern suffrag allianc ventur send copi intern constitut differ set resolut hope may care join u although sorri send copi news sheet give current inform offic geneva constantli send fresh suggest materi individu member mani u find comfort least know directli condit starv europ touch effort made mani countri end war shall grate cooper faith jane addam sign hullhous chicago april 26 1920,"41.8716164,-87.6474573",Memberships;Peace
1154,20722,"Jane Addams to Stanley Ross Linn, August 2, 1920","Addams, Jane, and family;health, illness, and disease",1920-08-02 00:00:00,broadmoor colorado spring dear stanley aw nice see enclos return thank mari smith aug 15 go long peak inn also colorado anoth oper oblig care summer mari linn came denver spend sunday u page 2 littl girl ranch oblig come asthma address aug 15 long peak inn est park colorado hope also see walter hope myra fine vacat rest miss reynold gave u glow descript june littl famili whole mari smith send love write alway devot aunt jane addam aug 2 1920 page 3 p stop see marcet girard well happi two fine child,"38.7916057,-104.8482541",Family;Health
1155,20719,"Jane Addams to Mary Church Terrell, April 10, 1920","Addams, Jane, lectures;Addams, Jane, travels;Addams, Jane, requests to",1920-04-10 00:00:00,hullhous 800 south halst street chicago april 10th 1920 dear mr terrel found letter await upon return denver start nation confer new orlean seem difficult arrang lectur suggest howev suggest one two peopl hope someth commun directli hope much abl come event alway faith jane addam sign,"41.8716164,-87.6474573",Lectures;Requests;Travels
1156,20695,"Jane Addams to Ellery Sedgwick, April 9, 1920","Addams, Jane, writings;Addams, Jane, books read;Addams, Jane, requests to",1920-04-09 00:00:00,hullhous 800 south halst street chicago april 9th 1920 dear mr sedgwick return week vacat colorado spring time wrote two review canon barnett book one atlant monthli one yale review felt much reliev thu redeem two promis long sinc made howev read letter learn want review someth quit otherwis enclos meet requir shall least sensit also send copi yale review articl may see attempt one standpoint univers settlement rather absurd apolog careless matter basic difficulti delay long actual forgotten correspond although carri bad conscienc around faith jane addam sign p indic place might shorten suspect page 11 nearli begin articl mind j mr elleri sedgwick atlant monthli 41 mt vernon st boston mass,"41.8716164,-87.6474573",Requests;Writings
1157,20690,"Jane Addams to Charles Hull Ewing, April 9, 1920","Hull-House, donations",1920-04-09 00:00:00,hullhous 800 south halst street chicago dear mr ewe may thank boy club check came colorado spring day mari smith much benefit asthma sure miss culver know much appreci continu help faith jane addam april 9 1920,"41.8716164,-87.6474573",Hull-House;Thanks
1163,20614,"Jane Addams to Anna Marcet Haldeman-Julius, July 14, 1920","Addams, Jane, and family;Addams, Jane, travels",1920-07-14 00:00:00,chautauqua lakesid ohio dear marcet plan leav chicago tuesday come juli 20 burlington 6 pm bring girard wednesday one reason oblig chang wire although think stand alway devotedli jane addam juli 14 1920,"41.538557,-82.7672968",Family;Travels
1171,20551,"William Fisher Byron to Henrietta Octavia Rowland Barnett, July 3, 1920",lectures,1920-07-03 00:00:00,hullhous 800 south halst street chicago juli 3rd 1920 mr samuel barnett hampstead garden suburb london england dear mr barnett enclos letter pond bureau came miss addam leav citi boston cabl follow mail term pond bureau accept declin direct also send duplic letter order avoid possibl loss attend send first letter truli william f byron sign secretari jane addam,"41.8716164,-87.6474573",Lectures
1173,20499,"Jane Addams to Anna Marcet Haldeman-Julius, April 5, 1920","Addams, Jane, and family;Addams, Jane, travels",1920-04-05 00:00:00,antler hotel colorado spring colorado april 5 1920 dear marcet lectur denver boulder mari smith week rest visit lyman nice quit homesick ridicul enough henri come ill let know far come girard mail easter card littl late hope affect hastili yr j addam,"38.833369,-104.8257622",Family;Travels
1177,20435,"Jane Addams to Julius Rosenwald, June 28, 1920","Hull-House, donations;Hull-House, support for",1920-06-28 00:00:00,hullhous 800 south halst street chicago june 28th 1920 dear mr rosenwald made list donor give fifti dollar year cours mani give ten dollar year smaller list give twentyf fresh air list larg number five dollar giver good old day abl say five dollar would provid one child two week shall send list ten twentyf dollar contributor hear contrari shall send list sincer gratitud mr hutchinson faith jane addam sign p cours mani year mr bowen gave 2500 put annual contribut sinc gave endow bowen hall,"41.8716164,-87.6474573",Hull-House;Philanthropy
1179,20428,"Jane Addams to Anna Marcet Haldeman-Julius, June 26, 1920","Addams, Jane, and family;Addams, Jane, personal life;Addams, Jane, travels",1920-06-26 00:00:00,woman intern leagu peac freedom formerli woman intern committe perman peac dear marcet certainli come see way denver spend sunday juli 18 th arriv denver tuesday juli 20 th write later train date henri may sure expect grandaunt time havent seen manuel town lectur quaker alway devotedli jane addam june 26 1920,"41.8781136,-87.6297982",Family;Travels
1190,20343,"Jane Addams to Henrietta Octavia Rowland Barnett, April 1920 (fragment)",child welfare;lectures,1920-04-01 00:00:00,page miss take question dr helen boyl secur speak engag depend upon well known among physician america cours much interest subject recent year chicago establish first psychopath clinic studi delinqu child headquart within block hullhous unfortun late talk movement wise suffer slight eclips consequ delight come alway affection jane addam sign p write,"41.8781136,-87.6297982",Lectures
1196,20248,"Jane Addams to Stanley Ross Linn, February 13, 1920","Addams, Jane, and family",1920-02-13 00:00:00,intern committe woman perman peac section unit state america woman peac parti offic 116 south michigan avenu chicago illinoi febi 13 1920 dear stanley send jane chair belong parlor set mother great grandmoth gave one like weber littl girl save last three esther daughter use meantim chair sent corona california suppos express nearer right could write express offic anxiou hear myra write alway devot aunt jane addam,"41.8802312,-87.6245874",Family
1198,20221,"Jane Addams to Wilbur Kelsey Thomas, January 24, 1920","Addams, Jane, and European relief",1920-01-24 00:00:00,abraham lincoln centr 700 oakwood boulevard chicago mr parker sunday school class soul church 2 food fund 500 mr quakenbush hullhous chicago dear mr thoma mite inde 7 00 hastili jane addam jani 24 1920,"41.8716164,-87.6474573",Relief Efforts
1204,20116,"Jane Addams to Stanley Ross Linn, January 24, 1920","Addams, Jane, and family",1920-01-24 00:00:00,intern committe woman perman peac section unit state america woman peac parti offic 116 south michigan avenu chicago illinoi dear stanley aunt laura gone california winter least part two old friend mr winter sister taken apart near lo angel enclos address aw nice aunt laura visit show littl someth countri ford plea thank myra dear xma letter glad miss reynold go hous spring love member happi famili alway devot aunt jane p ill ask esther send aunt laura address jani 24 1920,"41.8781136,-87.6297982",Family
1205,20114,"Jane Addams to Anna Marcet Haldeman-Julius, January 24, 1920","Addams, Jane, and family",1920-01-24 00:00:00,intern committe woman perman peac section unit state america woman peac parti offic 116 south michigan avenu chicago illinoi jani 24 1920 dear marcet letter gave much pleasur long vivid warm sen seen child manuel call yesterday report well farm leav everlast speak food condit detroit toledo time mari smith colorado april tri desper hard visit girard way back meantim grate letter bless everi day alway devot aunt jane addam p novel sound aw interest get help care alic sensibl thing,"41.8716164,-87.6474573",Family;Travels
1212,20038,"Jane Addams to Lydia G. Wentworth, February 10, 1920","Addams, Jane, requests from;Women's International League for Peace and Freedom, activities",1920-02-10 00:00:00,woman intern leagu peac freedom formerli woman intern committe perman peac intern offic geneva 19 bd georgesfavon dear friend januari tenth invit sent nation offic new york invit join intern leagu well section unit state plan work well intern suffrag allianc ventur send account zurich congress publish english section copi constitut two set resolut hope may care join u although sorri send copi news sheet give current inform offic geneva constantli send fresh suggest materi individu member mani u find comfort least know directli condit starv europ touch effort made mani countri end war shall grate cooper faith jane addam sign hullhous chicago februari 10th 1920,"41.8781136,-87.6297982",Memberships;Peace
1224,19906,"Jane Addams to Leonora O'Reilly, February 9, 1920","Women's International League for Peace and Freedom, activities",1920-02-09 00:00:00,woman intern leagu peac freedom formerli woman intern committe perman peac dear friend may express appreci becom direct member intern organ report zurich congress still delay send account publish english branch copi constitut two set resolut shall glad suppli latter use hope call upon servic may abl render sure materi receiv geneva convinc valu nation bodi least comfort know directli condit starv europ begin genuin effort end war faith jane addam sign hullhous chicago febi 9th 1920,"41.8781136,-87.6297982",Peace
