,Identifier,Title,Subject,Date,Text,locations,tags
3217,3010,"Jane Addams to Graham Taylor, December 28, 1910","Addams, Jane, gratitude;Addams, Jane, requests from",1910-12-28,hullhous 800 south halst street chicago dear mr taylor delight fine portrait arnold toynbe sure know appreci kind secur must come see fine look librari mantel opposit bronz stevenson glad hear page 2 begun work book mani u long felt owe church world everi possibl good wish new year alway faith jane addam dec 28 1910,"41.8716782,-87.6474517",Books;Thanks
3219,3008,"Jane Addams to Harold F. McCormick, December 28, 1910","Hull-House, donations;Addams, Jane, requests from",1910-12-28,hullhous 800 south halst street chicago dec 28 1910 dear mr mccormick 1909 kindli gave 100 hullhous say think would glad make annual contribut citi june write remind subscript close account 1910 ventur write hope may feel inclin send u check year close apolog delay letter trust presum upon courtesi sincer jane addam sign harold mccormick esq chicago,"41.8716782,-87.6474517",Finances;Hull-House;Requests
3226,2984,"Jane Addams to Edward Hartman Reisner, December 20, 1910","Addams, Jane, requests from",1910-12-20,hullhous 800 south halst street chicago dec 20 1910 dear mr reisner enclos letter receiv california quit possibl answer detail schedul hope materi possess enabl least perhap send proper literatur mr barr hope presum upon kind sincer jane addam sign edw h reisner esq new york,"41.8716782,-87.6474517",Requests
3229,2952,"Jane Addams to Sarah Alice Addams Haldeman, April 30, 1910","Addams, Jane, and family;Addams, Jane, personal life;health care",1910-04-30,hullhous 800 south halst street chicago dear alic letter come doubt dr ochsner good surgeon could get great point examin tissu made may perfectli sure oper take place feel much better dr hektoen examin plea come first may done go hospit page 2 dr hektoen finest bacteriologist america without doubt leav wednesday noon arriv thursday morn plea write telegraph time train may meet go augustana select room see everi thing comfort arrang illeg cours get room spend first day night telephon dr page 3 ochsner monday miss pickard head nurs nice inde tri get hold nurs miss simonson graduat nurs case terribl anxiou see cours one thing prompt action known mani case right action prompt seem hard wait even thursday bless dear page 4 wish minut might tend assur remain affect cedarvil peopl went home today littl tire much dissip still good spirit alway love sister jane addam april 30 th 1910,"41.8716782,-87.6474517",Family;Health
3233,2936,"Jane Addams to Mary Rozet Smith, April 26, 1910","Addams, Jane, relationship with Mary Rozet Smith;Addams, Jane, personal life",1910-04-26,hullhous 800 south halst street chicago dearest three telegram came thick fast gave afternoon rel friend omit acquaint present consensu opinion favor hot spring mr herrick long plan stay bethel say month come wherev like wait page 2 dr gehr return cornelia niver report inflammatori rheumat quit like would like visit better later frank much favor hot spring quit lone father lyman never seen prettier three gener scene make togeth nice talk eleanor mr herrick call long talk telephon page 3 readi come time meet fifth may impati letter alway j april 26 1910,"41.8781136,-87.6297982",Friends
3243,2902,"Jane Addams to Miss Laurence, September 15, 1909","Addams, Jane, books read",1909-09-15,sep 15 baymeath bar harbor main dear miss laurenc kind send u copi industri effici anticip read much pleasur seem poor return send page 2 hull hous year book new one tell latest day wish might time pleasur welcom hull hous sincer jane addam sign,"44.3876119,-68.2039123",Thanks
3244,2894,"Jane Addams to Sarah Alice Addams Haldeman, October 2, 1910","gossip;Addams, Jane, travels",1910-10-02,hotel westminst boston massachusett oct 2 1910 dear alic mr bowen son wed journey quit ill mr bowen went ny see whether sail rate help miss hempl sail went two day call three art club first afternoon marcet tour move opportun see miss hull next day telephon page 2 laura letter encourag illeg vacat hospit must great relief comfort weber decid come chicago examin dont think sensibl thing back next sunday mari smith met last night look better think alway dear alic love sister j mari send love,"42.3600825,-71.0588801",Health;Travels
3247,2891,"Jane Addams to Sarah Alice Addams Haldeman, September 27, 1910","Addams, Jane, visits;Addams, Jane, and family",1910-09-27,baymeath bar harbor main dear alic write would leav saturday plymouth inn northampton mass oct 6 th plea write whether come chicago aw nice mani letter almost like visit best love alway love sister jane addam sept 27 1910,"44.3876119,-68.2039123",Family;Visits
3249,2886,"Jane Addams to Florence Kelley, September 23, 1910","Addams, Jane, relationship with Florence Kelley",1910-09-23,baymeath bar harbor main dear sister kelley wrote harper bro send copi juli north american review contain st loui speech minu confer committe chang still editor think best john go arctic circl write old aunt jane page 2 simpli swim proof past two week never saw anyth huge alway dearest ladi love j sept 23 1910,"44.3876119,-68.2039123",Friends
3252,2874,"Jane Addams to Sarah Hostetter, March 26, 1910","Addams, Jane, visits",1910-03-26,new beach hotel ocean spring dear sarah spent day cedarvil came hope much peopl come opera last april wont come would settl difficulti think could make page 2 alway affection jane addam march 261910,"30.4113097,-88.8278057",Family;Visits
3253,2872,"Jane Addams to Sarah Alice Addams Haldeman, March 26, 1910","Addams, Jane, travels;Addams, Jane, and family",1910-03-26,new beach hotel ocean spring miss dear alic reach delight spot yesterday morn found mari smith improv sojourn hotel gulf ocean breez keep air cool balmi south three week plan back h h april 15 th page 2 hope go cedarvil return day visit left impress mari fri constantli duti wish might reliev hope come chicago opera april mari smith send love love sister jane addam march 26 1910,"30.4113097,-88.8278057",Family;Travels
3261,2854,"Jane Addams to Ida Minerva Tarbell, August 23, 1909","Addams, Jane, requests to;Addams, Jane, writing;Addams, Jane, writings, Twenty Years at Hull House",1909-08-23,hullhous 335 south halst street chicago dear miss tarbel invit come see bethel entic declin real disappoint quit convinc better help critic later written first seven page 2 chapter open cours enorm amount chang elabor think would better go end seven perhap ask read talk bar harbor septemb go bethel main friend miss smith octob page 3 could easili come new york wherev may time octob see sure ought book pretti well en bloc real uniti quit differ thing done may write later child grow thank page 5 kind godmoth affection jane addam aug 23 1909,"41.8716782,-87.6474517",Requests;Writing
3269,2832,"Jane Addams to Sarah Alice Addams Haldeman, July 17, 1909","Addams, Jane, and family;Addams, Jane, financial dealings;Addams, Jane, relationship with Mary Rozet Smith",1909-07-17,dear alic girard friend havent come yet come hullhous nearli find wont send chicago address may ask special time twice week summer could easili manag meet wrote mr illeg would page 2 keep rule send name enterpris activ connect letter sound like interest woman mari continu improv although slowli time write enjoy much sent book macmillan spirit youth citi street page 3 late fall marcet plan rest summer never heard final decis love alway love sister jane addam juli 17 1909,"42.1816918,-87.8003437",Family;Health;Travels
3272,2824,"Jane Addams to Sarah Alice Addams Haldeman, July 18, 1910","Addams, Jane, travels;Addams, Jane, and family",1910-07-18,bethel main juli 18 1910 dear alic wrote last night discourag portrait today letter came marcet terribl plea accomplish delight automobil ride today twenti mile androscoggin river sleepi content tonight hastili lovingli jane addam,"44.4044586,-70.7898806",Family;Travels
3276,2817,"Jane Addams to Sarah Alice Addams Haldeman, June 26, 1909","Addams, Jane, and family;Addams, Jane, travels",1909-06-26,hullhous 335 south halst street chicago dear alic got back morn begin hot day nice find letter send word midst fresh air plan thing go back highland park tomorrow mari littl cottag improv stay two month plea give love marcet dear alway love sister jane addam june 26 1909,"41.8716782,-87.6474517",Family;Health;Travels
3278,2811,"Jane Addams to Irene Osgood, June 23, 1909","Addams, Jane, requests to;Addams, Jane, writing",1909-06-23,king edward hotel toronto canada june 23rd dear miss osgood afraid know absolut noth interst competit also occupi articl promis write feel add anoth one send back mr kelley note page 2 hope may fortun secur one el sincer jane addam,"43.6491397,-79.3762015",Requests;Writing
3279,2810,"Jane Addams to Little, Brown, & Company, November 8, 1910","Addams, Jane, gratitude",1910-11-08,hullhous 800 south halst street chicago nov 8 1910 littl brown co boston messr thank much offer send complementari copi flamstead quarri yet come may fair say littl time read novel thank kindli thought sincer jane addam sign,"41.8716782,-87.6474517",Books;Thanks
3286,2755,"Jane Addams to Sarah Alice Addams Haldeman, March 15, 1910","Addams, Jane, travels;Addams, Jane, health of;Addams, Jane, and family",1910-03-15,hullhous 800 south halst street chicago dear alic plan go cedarvil next monday day go south thursday meet mari smith ocean spring miss address 90 new beach hotel plan away three week hope come back strong well possibl give lectur school philanthropi page 2 find easili get tire plan marcet come love alway love sister jane addam march 15 1910,"41.8716782,-87.6474517",Family;Health;Travels
3287,2751,"Jane Addams to Edward A. Steiner, October 19, 1910","Addams, Jane, books read;gratitude",1910-10-19,hullhous 800 south halst street chicago octob 19 1910 dear mr steiner thank much inde new book shall much enjoy read need tell alway give u greatest pleasur hullhous mr steiner u may write time read book alway faith jane addam sign edward steiner esq grinnel,"41.8716782,-87.6474517",Books;Thanks
3290,2746,"Jane Addams to Sarah Alice Addams, April 15, 1910","Addams, Jane, personal life;Addams, Jane, travels",1910-04-15,homestead hot spring va hot spring va april 15 1910 dear alic delight sojourn wonder mountain mari met mr bowen week ago leav tomorrow stay mari seem respond splendidli climat beauti motor ride seem long time sinc heard alway love sister jane addam,"37.9993993,-79.831587",Family;Travels
3291,2743,"Jane Addams to Joseph Lloyd Bache, October 12, 1910","Addams, Jane, requests to",1910-10-12,hullhous 800 south halst street chicago octob 12 1910 dear mr bach town letter came imagin time made arrang dedic roof playground shall glad come afraid shall reliev sorri sincer jane addam sign joseph bach esq chicago,"41.8716782,-87.6474517",Requests
