,Identifier,Title,Subject,Date,Text,locations,tags
2950,4629,"Jane Addams to Katharine Coman, April 27, 1911","Addams, Jane, requests from",1911-04-27,hullhous 800 south halst street chicago april 27 1911 dear miss coman seem enclos letter rather imposit requir would good deal time write answer even one inform hand seem neither time inform told gentleman would send know know whether would time answer glad see yesterday faith jane addam sign miss katharin coman la grang,"41.8716782,-87.6474517",Requests
2952,4560,"Jane Addams to Sarah Alice Addams Haldeman, April 21, 1911","Addams, Jane, personal life;Addams, Jane, and family",1911-04-21,hullhous 800 south halst street chicago dear alic know birth esther littl daughter proud say namesak poor esther long dull time hospit sort prematur labor littl girl arriv last fine possibl write less absorb page 2 child welfar exhibit wish could come see love marcet dear alway love sister j april 21 1911,"41.8716782,-87.6474517",Family
2954,4547,"Jane Addams to Raymond Robins, July 26, 1912","Addams, Jane, memberships in organizations",1912-07-26,hullhous 800 south halst street chicago juli 26 1912 dear mr robin quit sure suggest possibl colleagu certainli yet accept posit spoke day mr wilmarth mind persist know presid chicago woman club sever term also presid fortnightli presid consum leagu virtual presid woman citi club call presid emeritu order save energi would stand public mind typic club woman much anyon el happen presid woman club moment sure could stand strain day wonder resist abil put situat hope pardon jump sincer jane addam sign raymond robin esq chicago illinoi,"41.8716782,-87.6474517",Memberships
2956,4529,"Jane Addams to Sophonisba P. Breckinridge, August 11, 1912","Progressive Party;Addams, Jane, travels;Addams, Jane, and Progressive Party",1912-08-11,baymeath bar harbor main dear ladi think possibl secur mr barnett campaign speaker would like talk mr john bass progress parti headquart la sall hotel seem well commun page 2 mr barnett went woman journal headquart boston tuesday spent sever hour write posit regard new parti suffrag assn miss levin miss carter nice seem best term miss blackwel mr fitzgerald seem think new parti woman therein page 3 fine materi forc parti alreadi move success upon democrat governor mass plea thank miss abbott clip go sometim la sall hotel headquart tell mr bass come alway devotedli yr jane addam aug 11 1912,"44.3876119,-68.2039123",Travels
2964,4467,"Jane Addams to Crystal Eastman, April 17, 1912","Addams, Jane, speaking tours",1912-04-17,hullhous 800 south halst street chicago april 17 1912 dear mr benedict alreadi written wausau afraid imposs come present go give second week may campaign kansa engag oshkosh may 27th sheboygan may 28th appleton may 2d half promis beloit elkhorn think would easier put rest wisconsin engag one week summer perhap wausau could includ glad come milwauke june illeg meet refer free date left seem imposs get anoth speak engag april shall tri get address soon much quit forgotten said one place distinct anoth good wish campaign sincer jane addam sign mr crystal eastman benedict milwauke wisconsin,"41.8716782,-87.6474517",Travels
2965,4464,"Jane Addams to Agnes Nestor, April 16, 1912","Addams, Jane, personal life;apologies",1912-04-16,hullhous 800 south halst street chicago april 16 1912 dear miss nestor sorri inde shall town even june 5th give commenc address bryn mawr colleg sixth must well way philadelphia night fifth good ask speak anniversari celebr much appreci friendship sorri attend meet discours even annual exhibit hullhous could leav good wish fine celebr sincer jane addam sign miss agn nestor chicago illinoi,"41.8716782,-87.6474517",Friends
2974,4437,"Jane Addams to Lillian D. Wald, April 12, 1912","women, political culture;Addams, Jane, memberships in organizations",1912-04-12,hullhous 800 south halst street chicago april 12 1912 dear ladi written judg mack far abl reach chicago group unit miss lathrop seem piti woman abl one posit much miss lathrop experi natur prepar place sort dont want unduli urg beyond eastern candid sure would fill place splendidli one live year year realiz splendid abil absolut clear mind anyon urg miss goldmark certainli qualif child labor side alway live near advanc educ author must well equip well let tri hard woman first imposs feel distinct prefer regard man although mr mckelway would seem natur candid may object dont understand alway affection jane addam sign miss lillian wald new york ny,"41.8716782,-87.6474517",Memberships
2976,4343,"Jane Addams to Sarah Alice Addams Haldeman, March 23, 1912","Chicago, streets and roads",1912-03-23,hullhous 800 south halst street chicago dear alic send mari crane nurseri report tomorrow grand ave seem near h h think common corner grand ave morgan st hastili jane addam march 23 1912,"41.8716782,-87.6474517",Family
2977,4341,"Jane Addams to Sophonisba P. Breckinridge, March 21, 1912","Addams, Jane, requests from",1912-03-21,hullhous 800 south halst street chicago march 21 1912 dear ladi realli dont know anyon suggest nashvil meet seem realli straight call southern ladi second vicepresid sort person way rate cant go week april aw sorri could someon school answer question eager ladi louisiana put alway affection jane addam sign miss breckinridg chicago illinoi,"41.8716782,-87.6474517",Requests
2979,4331,"Jane Addams to Sophonisba P. Breckinridge, March 20, 1912","Addams, Jane, requests from",1912-03-20,hullhous 800 southhalst street chicago march 20 1912 dear ladi suspect answer enclos letter much better therefor much pleasur send hastili jane addam sign miss breckinridg chicago illinoi,"41.8716782,-87.6474517",Requests
2981,4317,"Jane Addams to Sophonisba P. Breckinridge, June 10, 1912","Addams, Jane, requests from",1912-06-10,hullhous 800 south halst street chicago june 10 1912 dear ladi enclos letter kentucki ladi rather incoher one afraid perhap deciph better hastili jane addam sign miss breckinridg chicago illinoi,"41.8716782,-87.6474517",Requests
2984,4313,"Jane Addams to Catharine Waugh McCulloch, December 11, 1911","Addams, Jane, gratitude;Addams, Jane, travels;Addams, Jane, requests from;Addams, Jane, and woman suffrage",1911-12-11,hh chicago dear ladi send milwauke data glad go written three ladi regard kindli send mr coit address inquir hastili jane addam dec 11 1911,"41.8716782,-87.6474517",Requests;Travels
2988,4305,"Jane Addams to Josephine Goldmark, June 1, 1912","Addams, Jane, gratitude",1912-06-01,hullhous 800 south halst street chicago june 1 1912 dear miss goldmark book came away somewhat formal note thank written absenc may thank proper persona book say much admir splendid contribut made subject modern industri relat worker sincer gratitud faith jane addam sign miss josephin goldmark new york ny,"41.8716782,-87.6474517",Books;Thanks
2990,4295,"Jane Addams to Elizabeth Boynton Harbert, March 11, 1912","Addams, Jane, requests to;Addams, Jane, views on peace",1912-03-11,hullhous 800 south halst street chicago march 11 1912 dear mr harbert town letter regard panama canal arriv shall glad inde identifi project although afraid give littl time matter talk mr charl beal secretari chicago peac societi glad cooper everi possibl way chicago congratul upon undertak sincer jane addam sign mr e b harbert pasadena california,"41.8716782,-87.6474517",Peace;Requests
2992,4287,"Jane Addams to Sarah Alice Addams Haldeman, May 31, 1912","Addams, Jane, and family",1912-05-31,hullhous 800 south halst street chicago dear alic laura select chair must thank enclos bill hope see cedarvil chicago soon alway yr j may 31 1912,"41.8716782,-87.6474517",Family;Visits
2999,4262,"Jane Addams to Charles C. Curtiss, April 4, 1911","Addams, Jane, gratitude",1911-04-04,hullhous 800 south halst street chicago april 4 1911 dear mr curtis thank much kind letter dial articl alreadi seen although well put find convinc differ premis illeg may return send littl pamphlet seem put side quit clearli thank kind letter sincer jane addam sign charl c curtis esq chicago,"41.8716782,-87.6474517",Thanks
3000,4260,"Jane Addams to Martha Carey Thomas, March 7, 1912","Addams, Jane, requests to",1912-03-07,hullhous 800 south halst street chicago march 7 1912 dear miss thoma may assur much appreci honor ask give commenc address bryn mawr colleg june 6th shall accept great pleasur possibl chang appoint alreadi made girton school give commenc address june 6th chang engag let know apolog indefinit repli want know delay due lack appreci honor confer upon board cordial greet miss garrett sincer jane addam sign miss carey thoma presid bryn mawr colleg bryn mawr pennsylvania,"41.8716782,-87.6474517",Requests
3007,4166,"Jane Addams to Catharine Waugh McCulloch, April 8, 1912","Addams, Jane, requests from",1912-04-08,hullhous 800 south halst street chicago dear ladi plea read ponder elect dont know miss khan refer regard poor littl confer ward fine shape tomorrow hastili yr j april 8 1912,"41.8716782,-87.6474517",Requests
3010,4158,"Jane Addams to Ada Lois James, December 19, 1911","Addams, Jane, gratitude",1911-12-19,hullhous 800 south halst street chicago decemb 19 1911 dear miss jame may thank kind letter found illumin hope shall pleasur meet wisconsin januari may later real servic sincer jane addam sign miss ada jame richland centr wisconsin,"41.8716782,-87.6474517",Thanks
3016,4098,"Jane Addams to Sarah Alice Addams Haldeman, April 2, 1912","Addams, Jane, travels",1912-04-02,congress hotel annex chicago dear alic expect leav kansa 6 th may first appoint fed w club 11 th may spend sunday 12 th leav chicago monday mean cours sunday girard write note two engag account appear alway love sister jane addam april 2 1912,"41.875069,-87.624785",Travels
3018,4066,"Jane Addams to Sophonisba P. Breckinridge, December 16, 1911","Addams, Jane, requests from",1911-12-16,hullhous 800 south halst street chicago decemb 16 1911 dear miss breckinridg dont want hound may send enclos letter implic sincer jane addam sign miss breckinridg chicago illinoi,"41.8716782,-87.6474517",Requests
3026,4014,"Jane Addams to Ella S. Stewart, March 23, 1911","Hull-House, finances;Addams, Jane, and Hull-House;Addams, Jane, requests to",1911-03-23,hullhous 800 south halst street chicago march 23 1911 dear mr stewart aw sorri declin ask afraid accept posit financ committe glad help rais fund special moment howev constantli need money hullhous find awkward financ committe go peopl must constantli appeal truste share feel regard shall ask excus know free call upon whenev serv sincer jane addam sign mr ella stewart chicago,"41.8716782,-87.6474517",Finances;Hull-House;Requests
3028,4008,"Jane Addams to Sarah Alice Addams Haldeman, February 19, 1912","Addams, Jane, health of;Addams, Jane, travels;Addams, Jane, personal life",1912-02-19,hampton terrac augusta georgia dear alic nice letter settl comfort even gorgeou hotel work new book rate ten hour day howev hope get page 2 macmillan soon time play wonder climat mr bowen two young peopl spite number someth golf ride peopl motor aiken today littl hulbert page 3 slowli recov poor esther stop breath horribl illeg winter sorri hear grip mani victim year way infect autumn last year except week longer hope see clara landsberg mother way back page 4 mr landsberg realli quit wonder way face death let hear mr bowen send love alway love sister jane addam febi 19 1912,"33.5015958,-81.9695799",Family;Health;Travels
